Front,Back,Tags
Traer o añadir algo a alguien que se había olvidado o no recibido antes,"<div class=""answer"">nachtragen</div><div class=""meta""><p><b>Significado:</b><br>Traer o añadir algo a alguien que se había olvidado o no recibido antes.</p><div class=""example""><b>Ejemplo:</b><br>Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles nachtragen.</div><div class=""translation""><b>Traducción:</b><br>Hombre, ya no eres un niño, ¿por qué tengo que traerte todo constantemente?</div><p><b>Construcción:</b><br>nachtragen + Akkusativobjekt + Dativobjekt</p><p><b>Perfekt:</b><br>Ich habe dir das Paket nachgetragen.</p></div>",verb_prefix family::tragen prefix::nach separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Sujeto + tolerar + objeto en acusativo,"<div class=""answer"">vertragen</div><div class=""meta""><p><b>Significado:</b><br>tolerar</p><div class=""example""><b>Ejemplo:</b><br>Die Kinder vertragen die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.</div><div class=""translation""><b>Traducción:</b><br>Los niños toleran el calor y la alta humedad sorprendentemente bien.</div><p><b>Perfekt:</b><br>Die Kinder haben die Hitze und die hohe Luftfeuchtigkeit vertragen.</p></div>",verb_prefix family::tragen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
alguien recita algo,"<div class=""answer"">vortragen</div><div class=""meta""><p><b>Significado:</b><br>recitar</p><div class=""example""><b>Ejemplo:</b><br>Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig vortragen darf.</div><div class=""translation""><b>Traducción:</b><br>Umbreen está enfadada porque no le permiten recitar su poema completo.</div><p><b>Construcción:</b><br>jemand trägt etwas vor</p><p><b>Perfekt:</b><br>sie hat vorgetragen</p></div>",verb_prefix family::tragen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"llevarse en brazos, alejar llevando","<div class=""answer"">wegtragen</div><div class=""meta""><p><b>Significado:</b><br>llevarse en brazos, alejar llevando</p><div class=""example""><b>Ejemplo:</b><br>Die Verletzte wurde von der Straße hochgehoben und weggetragen.</div><div class=""translation""><b>Traducción:</b><br>La herida fue levantada de la calle y llevada en brazos lejos.</div><p><b>Perfekt:</b><br>Sie hat die Möbel weggetragen.</p></div>",verb_prefix family::tragen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
tragen + objeto acusativo (algo),"<div class=""answer"">weitertragen</div><div class=""meta""><p><b>Significado:</b><br>llevar algo más lejos, transportar una carga o peso</p><div class=""example""><b>Ejemplo:</b><br>Ich kann den Sack nicht weitertragen. Ich brauche unbedingt eine Pause.</div><div class=""translation""><b>Traducción:</b><br>No puedo seguir llevando el saco. Necesito urgentemente un descanso.</div><p><b>Perfekt:</b><br>Ich habe den Sack weitergetragen.</p></div>",verb_prefix family::tragen prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Recolectar cosas o información en un lugar,"<div class=""answer"">zusammentragen</div><div class=""meta""><p><b>Significado:</b><br>Recolectar cosas o información en un lugar.</p><div class=""example""><b>Ejemplo:</b><br>Die Kinder hatten schon am Vormittag trockene Äste und Zweige zusammengetragen und neben der Feuerstelle aufgeschichtet.</div><div class=""translation""><b>Traducción:</b><br>Los niños ya habían recogido ramas secas y ramitas por la mañana y las apilaron junto al lugar de la fogata.</div><p><b>Perfekt:</b><br>Die Kinder haben die Äste zusammengetragen.</p></div>",verb_prefix family::tragen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
traer algo a alguien,"<div class=""answer"">zutragen</div><div class=""meta""><p><b>Significado:</b><br>traer algo a alguien</p><div class=""example""><b>Ejemplo:</b><br>Mir wurde die Nachricht seines Todes zugetragen.</div><div class=""translation""><b>Traducción:</b><br>Me trajeron la noticia de su muerte.</div><p><b>Construcción:</b><br>(jemandem etwas zutragen)</p><p><b>Perfekt:</b><br>Er hat mir wichtige Informationen zugetragen.</p></div>",verb_prefix family::tragen prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"retirarse, marcharse, irse","<div class=""answer"">abziehen</div><div class=""meta""><p><b>Significado:</b><br>retirarse, marcharse, irse</p><div class=""example""><b>Ejemplo:</b><br>Die Polizei konnte endlich abziehen.</div><div class=""translation""><b>Traducción:</b><br>La policía finalmente pudo retirarse.</div><p><b>Construcción:</b><br>abziehen (sich) von + Dativ</p><p><b>Perfekt:</b><br>Die Polizei hat abgezogen.</p></div>",verb_prefix family::ziehen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
ponerse,"<div class=""answer"">anziehen</div><div class=""meta""><p><b>Significado:</b><br>ponerse</p><div class=""example""><b>Ejemplo:</b><br>Ich weiß nicht, was ich anziehen soll.</div><div class=""translation""><b>Traducción:</b><br>No sé qué ponerme.</div><p><b>Construcción:</b><br>anziehen + Akkusativobjekt</p><p><b>Perfekt:</b><br>Er hat die Jacke angezogen.</p></div>",verb_prefix family::ziehen prefix::an separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
descorrer algo,"<div class=""answer"">aufziehen</div><div class=""meta""><p><b>Significado:</b><br>descorrer algo</p><div class=""example""><b>Ejemplo:</b><br>Zieh bitte den Vorhang auf!</div><div class=""translation""><b>Traducción:</b><br>¡Por favor, descorre la cortina!</div><p><b>Perfekt:</b><br>Sie hat den Vorhang aufgezogen.</p></div>",verb_prefix family::ziehen prefix::auf separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
instalarse en un lugar,"<div class=""answer"">beziehen</div><div class=""meta""><p><b>Significado:</b><br>instalarse en un lugar</p><div class=""example""><b>Ejemplo:</b><br>Wann können wir endlich das neue Haus beziehen?</div><div class=""translation""><b>Traducción:</b><br>¿Cuándo podemos finalmente instalarnos en la casa nueva?</div><p><b>Construcción:</b><br>beziehen + Akkusativ (Ort)</p><p><b>Perfekt:</b><br>er hat das neue Haus bezogen</p></div>",verb_prefix family::ziehen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
entrar en + acusativo,"<div class=""answer"">einziehen</div><div class=""meta""><p><b>Significado:</b><br>penetrar en un lugar</p><div class=""example""><b>Ejemplo:</b><br>Die Sportler zogen zur Eröffnungsfeier in das Stadion ein.</div><div class=""translation""><b>Traducción:</b><br>Los deportistas penetraron en el estadio para la ceremonia de apertura.</div><p><b>Construcción:</b><br>einziehen in + Akkusativ</p><p><b>Perfekt:</b><br>Die Sportler sind in das neue Haus eingezogen.</p></div>",verb_prefix family::ziehen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"revocar, anular, quitar","<div class=""answer"">entziehen</div><div class=""meta""><p><b>Significado:</b><br>revocar, anular, quitar</p><div class=""example""><b>Ejemplo:</b><br>Man wird der Mutter das Sorgerecht entziehen und dem Vater zusprechen.</div><div class=""translation""><b>Traducción:</b><br>Se le revocará a la madre la custodia y se le otorgará al padre.</div><p><b>Construcción:</b><br>entziehen + Akkusativ (z.B. ein Recht)</p><p><b>Perfekt:</b><br>Er hat dem Kind das Taschengeld entzogen.</p></div>",verb_prefix family::ziehen prefix::ent separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
educar a alguien (para algo),"<div class=""answer"">erziehen</div><div class=""meta""><p><b>Significado:</b><br>Enseñar, formar el carácter de alguien.</p><div class=""example""><b>Ejemplo:</b><br>Wer hat denn dich erzogen?</div><div class=""translation""><b>Traducción:</b><br>¿Quién te ha educado?</div><p><b>Construcción:</b><br>jemanden erziehen (zu etwas)</p><p><b>Perfekt:</b><br>hat erzogen</p></div>",verb_prefix family::ziehen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
mudarse a un lugar determinado,"<div class=""answer"">hinziehen</div><div class=""meta""><p><b>Significado:</b><br>mudarse a un lugar determinado</p><div class=""example""><b>Ejemplo:</b><br>In Eichenau, wo er im Jahr 1974 mit seiner Frau und den beiden Kindern hingezogen ist, genießt der Forscher hauptsächlich die Freizeit.</div><div class=""translation""><b>Traducción:</b><br>En Eichenau, donde se mudó en 1974 con su esposa y sus dos hijos, el investigador disfruta principalmente de su tiempo libre.</div><p><b>Construcción:</b><br>hinziehen (intransitiv)</p><p><b>Perfekt:</b><br>er ist hingezogen</p></div>",verb_prefix family::ziehen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
seguir a otros en un viaje,"<div class=""answer"">mitziehen</div><div class=""meta""><p><b>Significado:</b><br>seguir a otros en un viaje</p><div class=""example""><b>Ejemplo:</b><br>Die Marketenderinnen sind mit dem Heer mitgezogen.</div><div class=""translation""><b>Traducción:</b><br>Las suministradoras siguieron al ejército.</div><p><b>Construcción:</b><br>mit + Dativobjekt + mitziehen</p><p><b>Perfekt:</b><br>Sie ist mit dem Heer mitgezogen.</p></div>",verb_prefix family::ziehen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
repasar o trazar de nuevo una línea en el mismo lugar,"<div class=""answer"">nachziehen</div><div class=""meta""><p><b>Significado:</b><br>repasar o trazar de nuevo una línea en el mismo lugar</p><div class=""example""><b>Ejemplo:</b><br>Bevor ich die Fotokopie mache, will ich die Verbindungen noch mal mit einem schwarzen Stift nachziehen.</div><div class=""translation""><b>Traducción:</b><br>Antes de hacer la fotocopia, quiero repasar las conexiones una vez más con un bolígrafo negro.</div><p><b>Perfekt:</b><br>Er hat die Linien nachgezogen.</p></div>",verb_prefix family::ziehen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
tirar algo hacia adelante,"<div class=""answer"">vorziehen</div><div class=""meta""><p><b>Significado:</b><br>tirar algo hacia adelante</p><div class=""example""><b>Ejemplo:</b><br>Ich werde den Tisch etwas vorziehen.</div><div class=""translation""><b>Traducción:</b><br>Voy a tirar la mesa un poco hacia adelante.</div><p><b>Perfekt:</b><br>Er hat den Termin vorgezogen.</p></div>",verb_prefix family::ziehen prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
moverse (sein) weiter,"<div class=""answer"">weiterziehen</div><div class=""meta""><p><b>Significado:</b><br>moverse a un lugar nuevo después de un período de tiempo</p><div class=""example""><b>Ejemplo:</b><br>Nachdem ich nun 3 Tage in diesem Gasthaus verbracht habe, muss ich weiterziehen.</div><div class=""translation""><b>Traducción:</b><br>Después de pasar 3 días en esta posada, tengo que moverme a otro lugar.</div><p><b>Construcción:</b><br>sich weiterziehen (sein)</p><p><b>Perfekt:</b><br>er ist weitergezogen</p></div>",verb_prefix family::ziehen prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
reflexivo (pronombre) + contraerse,"<div class=""answer"">zusammenziehen</div><div class=""meta""><p><b>Significado:</b><br>algo se contrae o encoge</p><div class=""example""><b>Ejemplo:</b><br>Die Haut zieht sich zusammen.</div><div class=""translation""><b>Traducción:</b><br>La piel se contrae.</div><p><b>Construcción:</b><br>sich (Reflexivpronomen) + zusammenziehen</p><p><b>Perfekt:</b><br>Die Haut hat sich zusammengezogen.</p></div>",verb_prefix family::ziehen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
cerrar algo (como cortinas),"<div class=""answer"">zuziehen</div><div class=""meta""><p><b>Significado:</b><br>mover algo (por ejemplo, cortinas) hacia el centro para cerrar una superficie</p><div class=""example""><b>Ejemplo:</b><br>Sie hatten sich daran gewöhnt, jeden Abend die Gardinen zuzuziehen.</div><div class=""translation""><b>Traducción:</b><br>Se habían acostumbrado a cerrar las cortinas cada noche.</div><p><b>Construcción:</b><br>etwas zuzuziehen</p><p><b>Perfekt:</b><br>Sie hat die Gardinen zugezogen.</p></div>",verb_prefix family::ziehen prefix::zu separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
